archive_id,acquisition_id,roi_id,roi_index,manual_label,manual_class,hard_invalid_v13b,box_size_px,quant_size_px,channel_count,maxLocalSNR,meanBackgroundCV,roiset_status_label,results_roiset_label_agree,centerMean_Channel_1,backgroundMean_Channel_1,backgroundSD_Channel_1,localSNR_Channel_1,backgroundCV_Channel_1,centerMean_Channel_2,backgroundMean_Channel_2,backgroundSD_Channel_2,localSNR_Channel_2,backgroundCV_Channel_2,fitted_discard_score
Archive_001,Acquisition_005,ROI_0104,104,0,keep,False,48,24,2,4.643676378432422,0.03313151311799856,0,True,10943.69642857143,9456.250822368422,320.3163797355595,4.643676378432422,0.03387350713856517,5396.540178571428,5381.581414473684,174.30683399848024,0.0858185749497045,0.03238951909743195,0.13165931612569465
Archive_001,Acquisition_005,ROI_0105,105,0,keep,False,48,24,2,5.130300682969327,0.03202307288571007,0,True,10608.78125,9123.3125,289.54808729460996,5.130300682969327,0.03173716643977831,5465.941964285715,5349.178453947368,172.8264961098493,0.6756111647610499,0.03230897933164183,0.10615007191300256
Archive_001,Acquisition_005,ROI_0106,106,0,keep,False,48,24,2,3.5973449473481556,0.036932342203956595,0,True,9214.88392857143,9250.875822368422,319.62826434090323,-0.11260547896541716,0.03455113553335662,6389.354910714285,5597.703125,220.06557538994556,3.5973449473481556,0.03931354887455658,0.21405500138618458
Archive_001,Acquisition_005,ROI_0107,107,0,keep,False,48,24,2,2.3558259162627855,0.034045328915475535,0,True,9914.950892857143,9494.777138157895,298.621095239726,1.4070464591992151,0.03145109052003112,6153.881696428572,5664.907072368421,207.5597439881492,2.3558259162627855,0.03663956731091995,0.284797174775358
Archive_001,Acquisition_005,ROI_0108,108,0,keep,False,48,24,2,2.9533012831512533,0.04269855752564081,0,True,9357.609375,9225.651315789473,393.33376245832915,0.3354862251991569,0.04263479606964423,6159.638392857143,5468.9629934210525,233.86554002344153,2.9533012831512533,0.04276231898163739,0.3112774946723599
Archive_001,Acquisition_005,ROI_0109,109,0,keep,False,48,24,2,3.515787777464226,0.04061603155400606,0,True,10645.17857142857,9188.58634868421,414.30038299835405,3.515787777464226,0.04508858787159149,5191.770089285715,5099.715460526316,184.32143946032434,0.4994244241414674,0.036143475236420634,0.24774150667613576
Archive_001,Acquisition_005,ROI_0110,110,0,keep,False,48,24,2,4.443397658305916,0.04189534183889969,0,True,10924.301339285714,9003.759868421053,432.22363122837936,4.443397658305916,0.04800479328022954,5183.397321428572,5193.3610197368425,185.84904824731422,-0.05361178010990953,0.035785890397569846,0.1928020247788617
Archive_001,Acquisition_005,ROI_0111,111,0,keep,False,48,24,2,2.611089837639396,0.03235082133937443,0,True,9298.107142857143,9328.74177631579,252.65340028002018,-0.12125161753094964,0.027083330886215274,6373.720982142857,5803.6578947368425,218.3238122214096,2.611089837639396,0.03761831179253359,0.25042156589066067
Archive_001,Acquisition_005,ROI_0112,112,0,keep,False,48,24,2,5.207969519712668,0.028301007061624844,0,True,10621.848214285714,9398.27384868421,234.94268946278518,5.207969519712668,0.024998493685697183,5544.3125,5612.915296052632,177.3878832730504,-0.3867389067777108,0.031603520437552504,0.08942274386302829
Archive_001,Acquisition_005,ROI_0113,113,0,keep,False,48,24,2,4.795151071270047,0.040316035410598194,0,True,10764.263392857143,9027.75822368421,362.13773942955277,4.795151071270047,0.040113805715298066,5179.950892857143,5167.163651315789,209.36450666957467,0.061076453429306364,0.040518265105898316,0.16224000420526485
Archive_001,Acquisition_005,ROI_0114,114,0,keep,False,48,24,2,7.4791619779234555,0.047177695311627244,0,True,6938.727678571428,6686.300986842105,282.8921675624144,0.8923071073490596,0.04230921822381532,5765.247767857143,4149.864309210527,215.9845532714506,7.4791619779234555,0.05204617239943917,0.08043500935523963
Archive_001,Acquisition_005,ROI_0115,115,0,keep,False,48,24,2,1.54489296010306,0.05665637971234089,0,True,10664.80580357143,9642.798519736842,661.5392200158705,1.54489296010306,0.0686044843373876,5476.241071428572,5538.899671052632,247.6346501743443,-0.25302840123523124,0.04470827508729418,0.5916771342477996
Archive_001,Acquisition_005,ROI_0116,116,0,keep,False,48,24,2,4.926457221216796,0.03737348389934024,0,True,8821.839285714286,8471.80509868421,298.93438289095076,1.1709398686258394,0.03528579557825043,5870.397321428572,4914.918585526316,193.9484487528464,4.926457221216796,0.039461172220430045,0.13941087223113688
Archive_001,Acquisition_005,ROI_0117,117,0,keep,False,48,24,2,5.400760259833637,0.038928546389416036,0,True,8130.848214285715,7931.075657894737,284.69344864831453,0.7017111118624989,0.03589594412265195,5849.631696428572,4768.894736842105,200.10830097830654,5.400760259833637,0.04196114865618012,0.12498442871340426
Archive_001,Acquisition_005,ROI_0118,118,0,keep,False,48,24,2,2.388031316079534,0.03671894227798542,0,True,9278.36830357143,9150.371710526315,257.76024203899584,0.49657228761350314,0.02816937390013087,6087.774553571428,5493.872532894737,248.69942729717192,2.388031316079534,0.04526851065583997,0.30577721969184135
Archive_001,Acquisition_005,ROI_0119,119,0,keep,False,48,24,2,5.1823343916900875,0.027993179832003445,0,True,10093.80580357143,8855.944078947368,238.8618006991177,5.1823343916900875,0.026971918360115615,5290.091517857143,5301.930098684211,153.83253964560754,-0.07695758552995961,0.02901444130389128,0.08920065391023184
Archive_001,Acquisition_005,ROI_0120,120,0,keep,False,48,24,2,3.967288239293991,0.036053360062808626,0,True,8717.32142857143,8080.111842105263,275.9452871002109,2.309188147992396,0.03415117172787966,5607.669642857143,4873.773848684211,184.9867591933614,3.967288239293991,0.0379555483977376,0.18423157144014163
Archive_001,Acquisition_005,ROI_0121,121,0,keep,False,48,24,2,5.179753540061702,0.034745278165891194,0,True,8211.091517857143,7975.710526315789,264.3633677537286,0.890369167034619,0.03314605850870138,5770.446428571428,4856.233552631579,176.4973697819914,5.179753540061702,0.036344497823081016,0.11560271424108992
Archive_001,Acquisition_005,ROI_0122,122,0,keep,False,48,24,2,3.3546005075494842,0.02987486413617663,0,True,8603.908482142857,8472.916940789473,239.415458606518,0.5471306745011384,0.028256556777270875,5702.553571428572,5157.6620065789475,162.43113408686153,3.3546005075494842,0.031493171495082385,0.18198055830707105
Archive_001,Acquisition_005,ROI_0123,123,0,keep,False,48,24,2,3.8242171122555186,0.031212689475158786,0,True,8007.870535714285,7973.774671052632,234.80873621037773,0.1452069680708359,0.029447626236894932,5529.765625,4910.484375,161.93673942187573,3.8242171122555186,0.03297775271342264,0.16298234147673654
Archive_001,Acquisition_005,ROI_0124,124,0,keep,False,48,24,2,3.8288403521063716,0.04124884167858435,0,True,8286.261160714286,7179.3692434210525,289.09325422364395,3.8288403521063716,0.04026722187169296,4230.129464285715,4177.180921052632,176.40427800437726,0.30015453044607654,0.04223046148547575,0.22960694621221833
Archive_002,Acquisition_006,ROI_0001,1,1,discard,False,48,24,2,2.183307557631816,0.32436275336602993,1,True,72116.33035714286,35314.38980263158,16856.049632526123,2.183307557631816,0.4773139144335444,9384.238839285714,6968.6891447368425,1194.5141025327227,2.0222027428786253,0.17141159229851555,0.9999900379712834
Archive_002,Acquisition_006,ROI_0002,2,0,keep,False,48,24,2,9.959150287269898,0.12463026983701182,0,True,12857.72767857143,9746.53947368421,478.22736995135165,6.5056673883046665,0.04906637594220719,27961.59598214286,9339.947368421053,1869.8029527202325,9.959150287269898,0.20019416373181645,0.464705764004338
Archive_002,Acquisition_006,ROI_0003,3,0,keep,False,48,24,2,10.6600842795272,0.1369552390686426,0,True,22515.12723214286,11561.151315789473,1587.142131312102,6.901698153080753,0.13728235951245496,19212.660714285714,7821.256578947368,1068.6035716636547,10.6600842795272,0.1366281186248302,0.5249135537140026
Archive_002,Acquisition_006,ROI_0004,4,0,keep,False,48,24,2,6.611266275337349,0.27119389649796954,0,True,38690.595982142855,13601.6875,3794.8718804042815,6.611266275337349,0.2790000785126317,5315.272321428572,5487.394736842105,1445.312358204572,-0.11909011532105844,0.2633877144833074,0.9994236672651838
Archive_002,Acquisition_006,ROI_0005,5,0,keep,False,48,24,2,9.184709311093473,0.13028777452262466,0,True,35599.279017857145,13587.129111842105,2396.6082279194543,9.184709311093473,0.1763881249815053,5976.767857142857,5899.6307565789475,496.6747163236189,0.155307081332582,0.08418742406374403,0.601872127462378
Archive_002,Acquisition_006,ROI_0006,6,0,keep,False,48,24,2,10.570962914460209,0.0799628064940523,0,True,8742.02232142857,8789.078947368422,356.09146004722135,-0.13214758347086136,0.040515219191863135,14990.08705357143,6626.088815789473,791.2238748222921,10.570962914460209,0.11941039379624145,0.09178220115027558
Archive_002,Acquisition_006,ROI_0007,7,0,keep,False,48,24,2,10.470741043098338,0.07473000202226784,0,True,9484.47544642857,9204.99177631579,261.0138919371289,1.070761667275934,0.02835568985609645,16590.56473214286,7314.8963815789475,885.8655096506142,10.470741043098338,0.12110431418843924,0.07767297895238466
Archive_002,Acquisition_006,ROI_0008,8,0,keep,False,48,24,2,10.538537965803148,0.07699573415966662,0,True,9419.792410714286,9151.176809210527,371.0440846391373,0.7239452470048253,0.04054605133032582,15058.595982142857,6858.6932565789475,778.087316492292,10.538537965803148,0.11344541698900742,0.08276707131429877
Archive_002,Acquisition_006,ROI_0009,9,0,keep,False,48,24,2,10.673654978670982,0.08265841999034995,0,True,8257.796875,8265.246710526315,258.92030327102697,-0.028772697359761512,0.03132638532631767,15706.736607142857,6463.231085526316,866.0112716860075,10.673654978670982,0.13399045465438222,0.09807268481158835
Archive_002,Acquisition_006,ROI_0010,10,0,keep,False,48,24,2,4.511757127724995,0.16277675960982554,0,True,28208.368303571428,12123.647203947368,3565.068030985659,4.511757127724995,0.2940590377642216,5313.0625,5096.6463815789475,160.51623494952,1.3482506519612312,0.0314944814554295,0.9756364538121725
Archive_002,Acquisition_006,ROI_0011,11,0,keep,False,48,24,2,8.853503612683902,0.10513221970793916,0,True,9884.28125,8222.862664473685,306.2495312030907,5.425048583746363,0.03724366363629309,16873.006696428572,6664.325657894737,1153.0667953767422,8.853503612683902,0.17302077577958525,0.3718668785299232
Archive_002,Acquisition_006,ROI_0012,12,0,keep,False,48,24,2,10.239926711961306,0.21542899843959906,0,True,9267.39955357143,9029.553453947368,2651.2515917772953,0.08971087480408388,0.29361934732423245,13958.120535714286,5803.035361842105,796.4007363789223,10.239926711961306,0.1372386495549657,0.9737356046808746
Archive_002,Acquisition_006,ROI_0013,13,0,keep,False,48,24,2,10.581356489051778,0.07256409546421666,0,True,18336.930803571428,9801.557565789473,806.6426309909563,10.581356489051778,0.08229739259058105,9082.848214285714,5644.746710526316,354.6639422373338,9.693969683161903,0.06283079833785225,0.06840428533226436
Archive_002,Acquisition_006,ROI_0014,14,1,discard,False,48,24,2,2.6033722182542793,0.22108647674230109,1,True,33622.888392857145,16508.373355263157,6573.979286400437,2.6033722182542793,0.3982208994749042,6058.555803571428,5531.080592105263,243.10235291620273,2.1697659653997077,0.04395205400969796,0.9990393813464862
Archive_002,Acquisition_006,ROI_0015,15,0,keep,False,48,24,2,8.985595471747274,0.07845677037010026,0,True,25249.13839285714,11644.912006578947,1514.0038775452256,8.985595471747274,0.13001419647395096,5648.419642857143,5510.0296052631575,148.21618326920083,0.9337039622902161,0.026899344266249556,0.15263245575202927
Archive_002,Acquisition_006,ROI_0016,16,0,keep,False,48,24,2,10.37660266476939,0.059165196296257286,0,True,8902.21875,8855.004934210527,238.06512573424075,0.19832310861935948,0.026884810059732124,12647.732142857143,6489.695723684211,593.4540059128099,10.37660266476939,0.09144558253278245,0.04313489145934619
Archive_002,Acquisition_006,ROI_0017,17,0,keep,False,48,24,2,9.79070008610819,0.06833592626085182,0,True,8763.00892857143,8667.82072368421,258.3557838397013,0.36843845131905234,0.02980631372932787,13203.81919642857,6452.569901315789,689.5573590995787,9.79070008610819,0.10686553879237576,0.0778915529018013
Archive_002,Acquisition_006,ROI_0018,18,0,keep,False,48,24,2,10.357100952115712,0.056940722867572714,0,True,9076.064732142857,9069.212993421053,249.71659629423294,0.027438059077700645,0.027534538716356225,12439.14732142857,6566.606907894737,567.0061961049257,10.357100952115712,0.0863469070187892,0.03968855288260671
Archive_002,Acquisition_006,ROI_0019,19,1,discard,False,48,24,2,2.8433115033467895,0.21740096892050478,1,True,9032.609375,8144.7985197368425,312.2453710112796,2.8433115033467895,0.03833678270305061,11869.823660714286,6507.260690789473,2579.9021192969903,2.078591637184314,0.39646515513795894,0.9987617105275951
Archive_002,Acquisition_006,ROI_0020,20,1,discard,True,48,24,2,4.138856988675946,0.26245183479823736,1,True,8369.859375,7760.407072368421,1963.7499127313565,0.3103512818411277,0.25304728146587213,11564.580357142857,5441.708059210527,1479.363098238165,4.138856988675946,0.2718563881306026,0.9996926556213144
Archive_002,Acquisition_006,ROI_0021,21,0,keep,False,48,24,2,10.322829270546311,0.07068081882975259,0,True,22402.14285714286,10420.069078947368,1160.7354402715378,10.322829270546311,0.11139421739695365,5392.198660714285,5270.245888157895,157.93567341741178,0.7721673635700944,0.029967420262551527,0.06998105300783317
Archive_002,Acquisition_006,ROI_0022,22,0,keep,False,48,24,2,10.13064652948168,0.06830082497983553,0,True,22348.113839285714,10544.949013157895,1165.0949218076914,10.13064652948168,0.11048843577658803,5373.658482142857,5224.939967105263,136.43997645477054,1.0899922361602963,0.02611321418308303,0.0684638422565283
Archive_002,Acquisition_006,ROI_0023,23,0,keep,False,48,24,2,9.825676367096461,0.0703793192929795,0,True,17392.671875,10079.551809210527,744.2866824190485,9.825676367096461,0.0738412477565651,8680.203125,5857.6110197368425,391.9760459342948,7.20093009391777,0.0669173908293939,0.08329001740441676
Archive_002,Acquisition_006,ROI_0024,24,0,keep,False,48,24,2,9.781778176570155,0.0628128645442702,0,True,17643.84598214286,9822.861019736842,799.5463423142496,9.781778176570155,0.0813964832351532,7565.247767857143,5484.995065789473,242.59719526941825,8.574924783270593,0.04422924585338719,0.06279560964452652
Archive_002,Acquisition_006,ROI_0025,25,1,discard,False,48,24,2,6.680269430601092,0.12518416205137473,1,True,8270.752232142857,7480.0641447368425,385.67776160904293,2.050126209266703,0.05156075591683466,14372.6875,6173.601151315789,1227.3586318428559,6.680269430601092,0.1988075681859148,0.7703396163287017
Archive_002,Acquisition_006,ROI_0026,26,0,keep,False,48,24,2,9.957474015606461,0.06639159252510293,0,True,7396.881696428572,7289.347861842105,247.6413772616564,0.4342320971379794,0.03397304970969989,10212.901785714286,5147.893092105263,508.66401314937684,9.957474015606461,0.09881013534050598,0.06775337170120248
Archive_002,Acquisition_006,ROI_0027,27,0,keep,False,48,24,2,8.999990053084344,0.07197062646305734,0,True,20118.553571428572,10146.949013157895,1107.9572865587063,8.999990053084344,0.10919117511302957,5168.921875,5114.459703947368,177.72787268405926,0.30643573363108445,0.0347500778130851,0.11959781971660235
Archive_002,Acquisition_006,ROI_0028,28,0,keep,False,48,24,2,8.476651404789937,0.15826546974214764,0,True,15236.049107142857,9653.511513157895,658.5781728419803,8.476651404789937,0.06822161779621098,7806.71875,6045.5921052631575,1501.1768748607321,1.173163985023568,0.24830932168808428,0.8689739729722632
Archive_002,Acquisition_006,ROI_0029,29,1,discard,False,48,24,2,4.364606414948072,0.27903916773199533,1,True,14455.676339285714,10309.017269736842,950.0648341044532,4.364606414948072,0.09215862281009696,10973.609375,8205.641447368422,3823.170105298775,0.7239981092641615,0.46591971265389365,0.9998338453965299
Archive_002,Acquisition_006,ROI_0030,30,1,discard,False,48,24,2,2.4490617072277714,0.29926136285222926,1,True,10104.363839285714,11157.036184210527,3560.642819201671,-0.2956410958291042,0.3191387713020689,13948.83482142857,8282.032072368422,2313.866870865707,2.4490617072277714,0.27938395440238956,0.9999676787240422
Archive_002,Acquisition_006,ROI_0031,31,0,keep,False,48,24,2,9.64392124711605,0.06232994346481681,0,True,9250.61607142857,8031.242598684211,293.85545764257586,4.149568915706564,0.03658904011824015,10138.566964285714,5482.237664473684,482.82531353151336,9.64392124711605,0.08807084681139347,0.0649032302599919
Archive_002,Acquisition_006,ROI_0032,32,0,keep,False,48,24,2,10.362021121968544,0.0478626353362326,0,True,9205.591517857143,9047.950657894737,243.56744874901037,0.6472164518373351,0.02691962610743097,10562.417410714286,6166.158717105263,424.2665250207322,10.362021121968544,0.06880564456503423,0.027254133145985536
Archive_002,Acquisition_006,ROI_0033,33,0,keep,False,48,24,2,9.20418991306561,0.05278444147348228,0,True,8974.886160714286,8777.701480263158,292.627220600699,0.6738425770724654,0.0333375680704883,9865.073660714286,5925.571546052632,428.01182416601586,9.20418991306561,0.07223131487647626,0.05233725794828024
Archive_002,Acquisition_006,ROI_0034,34,1,discard,True,48,24,2,2.4591670988323915,0.4176499735341501,1,True,17863.915178571428,9062.821546052632,3578.8920715056497,2.4591670988323915,0.39489821721850615,5475.044642857143,5022.644736842105,2211.9814305262266,0.20452247011287658,0.44040172984979403,0.9999997906084644
Archive_002,Acquisition_006,ROI_0035,35,0,keep,False,48,24,2,9.241455951650018,0.07188808165106708,0,True,20504.31026785714,10848.561677631578,1044.8298017913048,9.241455951650018,0.09631044490862023,5559.991071428572,5514.21875,261.73635434773445,0.17487949483608967,0.04746571839351394,0.10933404183788774
Archive_002,Acquisition_006,ROI_0036,36,0,keep,False,48,24,2,6.655334033914285,0.08090371376718043,0,True,19167.930803571428,10127.587993421053,1358.360491612074,6.655334033914285,0.13412477803149908,5157.276785714285,5081.387335526316,140.66626459765575,0.5395000031104417,0.027682649502861787,0.33938532010792916
Archive_002,Acquisition_006,ROI_0037,37,0,keep,False,48,24,2,10.179444971837487,0.13236122917994594,0,True,9949.044642857143,9916.482730263158,2045.118683031635,0.015921771613623785,0.20623428070825298,9783.636160714286,6132.490953947368,358.6782203615421,10.179444971837487,0.05848817765163889,0.524655908377848
Archive_002,Acquisition_006,ROI_0038,38,0,keep,False,48,24,2,8.208637745887597,0.06841140701977672,0,True,17249.87723214286,9858.659539473685,900.4195241009462,8.208637745887597,0.09133285519148945,6517.328125,5508.5098684210525,250.58188722862806,4.025902541226027,0.04548995884806399,0.13855466043446255
Archive_002,Acquisition_006,ROI_0039,39,0,keep,False,48,24,2,11.726948890886788,0.04330576105769776,0,True,17363.352678571428,10198.53947368421,610.9699352791685,11.726948890886788,0.05990759136204591,5500.564732142857,5490.166940789473,146.6090378111714,0.07092189887212591,0.026703930753349616,0.013100997714262505
Archive_002,Acquisition_006,ROI_0040,40,0,keep,False,48,24,2,9.796173022205421,0.05076642968878426,0,True,8760.145089285714,8700.170230263158,279.48123866791906,0.21459350655668807,0.03212365175289972,9748.8125,5803.055921052632,402.78551328190576,9.796173022205421,0.0694092076246688,0.03834508460266694
Archive_002,Acquisition_006,ROI_0041,41,0,keep,False,48,24,2,9.023097049695032,0.04537749966922466,0,True,10038.683035714286,9138.361842105263,254.92953079301878,3.5316473176267977,0.027896633466451687,9668.386160714286,6169.300164473684,387.792126912662,9.023097049695032,0.06285836587199763,0.041547579898527906
Archive_002,Acquisition_006,ROI_0042,42,0,keep,False,48,24,2,6.607316021286363,0.07275460168103727,0,True,18584.31026785714,10301.446546052632,1253.589762487543,6.607316021286363,0.12169065352942116,5206.792410714285,5096.041940789473,121.38032891598569,0.9124251920710217,0.023818549832653375,0.2701737567479341
Archive_002,Acquisition_006,ROI_0043,43,0,keep,False,48,24,2,9.789322316972788,0.044849493727109176,0,True,9186.9375,8946.485197368422,214.34994220453754,1.121774515815513,0.0239591233289681,10131.08705357143,6164.153782894737,405.2306321346473,9.789322316972788,0.06573986412525025,0.030139421712843947
Archive_002,Acquisition_006,ROI_0044,44,0,keep,False,48,24,2,10.007210186435925,0.04548406455002904,0,True,9412.640625,8629.372532894737,270.8996750543006,2.891358551641898,0.03139274310173128,9141.627232142857,5727.178453947368,341.198867075215,10.007210186435925,0.059575385998326805,0.028400510789153455
Archive_002,Acquisition_006,ROI_0045,45,1,discard,False,48,24,2,7.660124227889021,0.5402701354167432,1,True,17271.53125,17964.073190789473,18686.88185071168,-0.037060326400206685,1.0402363457466208,6787.252232142857,5186.124177631579,209.0211603464448,7.660124227889021,0.040303925086865436,0.999999990727202
Archive_002,Acquisition_006,ROI_0046,46,0,keep,False,48,24,2,5.012600272126731,0.12208314372331526,0,True,6532.622767857143,6410.250822368421,265.84032228775163,0.46032123507683725,0.0414711264277067,9752.046875,4837.253289473684,980.4878343991874,5.012600272126731,0.20269516101892382,0.8524039965168609
Archive_002,Acquisition_006,ROI_0047,47,1,discard,False,48,24,2,0.6983276702446795,0.4104860819376565,1,True,8233.125,8899.155427631578,2061.851241300998,-0.3230254512499761,0.2316906652623483,9515.330357142857,6741.234375,3972.4846950012325,0.6983276702446795,0.5892814986129647,0.9999998607602559
Archive_002,Acquisition_006,ROI_0048,48,0,keep,False,48,24,2,9.620657954076059,0.05327178274362575,0,True,9028.70982142857,7904.0,296.09892407691416,3.798425897476135,0.037461908410540756,8671.671875,5209.428453947368,359.8759500212515,9.620657954076059,0.06908165707671074,0.0454680424304588
Archive_002,Acquisition_006,ROI_0049,49,1,discard,True,48,24,2,1.2930458968686944,0.9390191720195679,1,True,13090.71205357143,5572.763157894737,5814.139245855495,1.2930458968686944,1.0433135378486,4224.520089285715,2499.3634868421054,2086.280702153978,0.8269053155994174,0.8347248061905357,1.0
Archive_002,Acquisition_006,ROI_0050,50,0,keep,False,48,24,2,9.856689090774772,0.047565468781419935,0,True,8604.676339285714,8407.479440789473,270.01412169443944,0.7303206856691653,0.03211594195335728,9245.060267857143,5702.887335526316,359.36742040956466,9.856689090774772,0.0630149956094826,0.03283410345214243
Archive_002,Acquisition_006,ROI_0051,51,0,keep,False,48,24,2,9.072500420853642,0.05442304306754919,0,True,8683.72767857143,7885.6463815789475,295.5488636726116,2.7003362052392816,0.03747934530300783,8650.46875,5250.7442434210525,374.7285035958217,9.072500420853642,0.07136674083209056,0.05879263501556463
Archive_002,Acquisition_006,ROI_0052,52,1,discard,False,48,24,2,3.7287574498545215,0.11552223023040395,1,True,8204.455357142857,7648.491776315789,443.1183586443991,1.2546615819030567,0.05793539061080684,8939.89955357143,5432.9983552631575,940.5012917761907,3.7287574498545215,0.17310906985000105,0.8801740620772815
Archive_002,Acquisition_006,ROI_0053,53,0,keep,False,48,24,2,9.991839733218045,0.048672199199098945,0,True,9118.160714285714,8769.402138157895,375.49880390228947,0.928787448863808,0.04281920226561385,8879.564732142857,5748.009046052632,313.41132060788703,9.991839733218045,0.05452519613258404,0.03259383466987591
Archive_002,Acquisition_006,ROI_0054,54,0,keep,False,48,24,2,9.617894811782788,0.043198055876958276,0,True,13559.254464285714,8745.857730263158,500.4626093566453,9.617894811782788,0.057222816193876806,5879.616071428572,4948.0625,144.35128976204916,6.453378926950763,0.029173295560039746,0.03011258286758696
Archive_002,Acquisition_006,ROI_0055,55,0,keep,False,48,24,2,8.292598820875519,0.04664672026077928,0,True,9655.109375,9037.020559210527,284.81849896863923,2.1701147152577676,0.0315168585821521,9073.36607142857,5999.759046052632,370.64460632516557,8.292598820875519,0.061776581939406466,0.0579467412464415
Archive_002,Acquisition_006,ROI_0056,56,1,discard,False,48,24,2,6.681095366463871,0.1352803233840179,1,True,14579.357142857143,9948.986842105263,693.0555615167957,6.681095366463871,0.0696609184951079,5729.886160714285,6049.465460526316,1215.3359672161996,-0.2629555188299464,0.20089972827292793,0.8375343480222004
Archive_002,Acquisition_006,ROI_0057,57,0,keep,False,48,24,2,8.694614752631905,0.0783644756244639,0,True,9857.002232142857,9684.286184210527,1014.17224793615,0.17030247897613937,0.10472349005853201,8867.765625,6106.5723684210525,317.5751123122643,8.694614752631905,0.052005461190395785,0.1679568010875737
Archive_002,Acquisition_006,ROI_0058,58,0,keep,False,48,24,2,9.377353803974732,0.045834055649516856,0,True,15624.46875,10128.862664473685,586.0508412508569,9.377353803974732,0.057859491303637815,5653.131696428572,5627.598684210527,190.2613454010636,0.13419968288473022,0.03380861999539589,0.03687974154808859
Archive_002,Acquisition_006,ROI_0059,59,0,keep,False,48,24,2,8.642208898459446,0.04316708575010007,0,True,10500.91294642857,9268.157072368422,382.36567828909483,3.22402334743052,0.041255847878221556,8008.805803571428,5763.487664473684,259.8083621304263,8.642208898459446,0.04507832362197859,0.04400817702983225
Archive_002,Acquisition_006,ROI_0060,60,0,keep,False,48,24,2,8.282475719570916,0.04665846812393233,0,True,9918.595982142857,9179.831414473685,460.0200965729668,1.6059397690943955,0.05011204191044956,7773.745535714285,5725.067434210527,247.350933569642,8.282475719570916,0.0432048943374151,0.05819839577604249
Archive_002,Acquisition_006,ROI_0061,61,0,keep,False,48,24,2,7.521906836525291,0.04768692724727233,0,True,14669.05580357143,9967.037828947368,625.1098394082392,7.521906836525291,0.06271771514629215,5572.366071428572,5549.378289473684,181.2212707172198,0.12684924823619548,0.03265613934825251,0.0807596111458343
Archive_002,Acquisition_006,ROI_0062,62,0,keep,False,48,24,2,8.738890105507135,0.04282885833770973,0,True,8577.995535714286,8446.846217105263,282.9619559453654,0.46348746131209717,0.03349912484168991,8019.348214285715,5508.519736842105,287.31663256199073,8.738890105507135,0.05215859183372956,0.04180876649501318
Archive_002,Acquisition_006,ROI_0063,63,1,discard,False,48,24,2,2.375122147282716,0.08997785380454408,1,True,9302.270089285714,8917.902960526315,294.19786257744556,1.30649191463183,0.032989578814623326,8118.419642857143,6017.823190789473,884.416178119883,2.375122147282716,0.14696612879446483,0.8106351560601515
Archive_002,Acquisition_006,ROI_0064,64,0,keep,False,48,24,2,7.000989628452697,0.037325340257369555,0,True,9855.220982142857,9317.203125,270.797302945224,1.9867917859273712,0.029064226604507346,7994.805803571428,6060.5723684210525,276.2800029426504,7.000989628452697,0.04558645391023176,0.06522329244836844
Archive_002,Acquisition_006,ROI_0065,65,0,keep,False,48,24,2,8.11036148385939,0.04816770822033327,0,True,14753.97767857143,9772.311677631578,614.2347675691121,8.11036148385939,0.06285460266019456,5498.720982142857,5401.040296052632,180.83122437296342,0.5401759924423192,0.033480813780471984,0.06599325188901659
Archive_002,Acquisition_006,ROI_0066,66,1,discard,True,48,24,2,1.6743321848890413,0.9980118527593158,1,True,16375.955357142857,6002.910361842105,6195.332735593432,1.6743321848890413,1.0320548470912496,6410.879464285715,2903.3708881578946,2798.7591206488596,1.2532370328871478,0.9639688584273819,1.0
Archive_002,Acquisition_006,ROI_0067,67,0,keep,False,48,24,2,4.538271080813283,0.06607992894398243,0,True,12752.82142857143,10036.893914473685,1040.1180026893542,2.6111724891554386,0.10362947058645841,6345.450892857143,5618.035361842105,160.28472474691426,4.538271080813283,0.028530387301506463,0.39172691130142573
Archive_002,Acquisition_006,ROI_0068,68,0,keep,False,48,24,2,9.139033933010031,0.037468028214634894,0,True,8356.109375,8372.965460526315,201.2391745918399,-0.08376145231415806,0.02403439683832044,8170.729910714285,5576.559210526316,283.8561186229838,9.139033933010031,0.050901659590949354,0.02868197363097627
Archive_002,Acquisition_006,ROI_0069,69,0,keep,False,48,24,2,10.619412377420831,0.03593040111567912,0,True,12946.189732142857,8714.987664473685,398.4403201692801,10.619412377420831,0.04571897695202792,5357.383928571428,4977.097039473684,130.11040120419327,2.9228016021634415,0.026141825279330323,0.014957282860214017
Archive_002,Acquisition_006,ROI_0070,70,0,keep,False,48,24,2,8.245160749801446,0.037849066611099755,0,True,8925.220982142857,8874.737664473685,267.4347569603203,0.18876872341863213,0.030134384482246045,7943.243303571428,5774.046875,263.0872210252135,8.245160749801446,0.04556374873995347,0.04132410613671028
Archive_002,Acquisition_006,ROI_0071,71,0,keep,False,48,24,2,1.2515286938974033,0.3041457128135984,0,True,9971.270089285714,10240.74259868421,3960.4131162525846,-0.06804151523805578,0.3867310478794225,7670.832589285715,6005.5567434210525,1330.5934206580619,1.2515286938974033,0.22156037774777435,0.9999838385369513
